,Unnamed: 0,URL,Date,User,Tweet,Label
313,313,https://twitter.com/ReVeluvNESIA/status/1594919624885571584,2022-11-22 05:04:05+00:00,ReVeluvNESIA,"[Reveluv Indonesia Bantu Korban Bencana Gempa Cianjur, Jawa Barat]

Selamat siang Luvely. 

Sehubungan dengan bencana gempa yang menimpa Cianjur pada hari Senin, 21 November 2022, BPBD Kab. Cianjur melaporkan bahwa 162 orang meninggal dunia dan ratusan lainnya luka-luka. https://t.co/V5XRe4h94g",
314,314,https://twitter.com/TirtoID/status/1594919522850349056,2022-11-22 05:03:41+00:00,TirtoID,"GEMPA 5,6 SR GUNCANG CIANJUR📉📈

BMKG mengatakan pusat gempa berlokasi di Sukalarang, Sukabumi, Jawa Barat pada kedalaman 11 KM.

BNPB menyatakan jumlah korban tewas akibat gempa Cianjur adalah 62 orang &amp; terus bertambah karena beberapa masih tertimbun reruntuhan.

-ANTARA https://t.co/JbiG5A2lEv",
315,315,https://twitter.com/DaryonoBMKG/status/1594919517008039937,2022-11-22 05:03:39+00:00,DaryonoBMKG,"Gempa Sukabumi-Cianjur Mag.5,6 merupakan jenis gempa tektonik kerak dangkal (shallow crustal earthquake) yang dipicu aktivitas sesar aktif pada zona sistem Sesar Cimandiri. https://t.co/QuOUuddvC2",
316,316,https://twitter.com/Miss_YingSu/status/1594919413001908225,2022-11-22 05:03:14+00:00,Miss_YingSu,"Alhamdulillah Ya Robaal alamin""
14 Jenazah korban akibat Gempa di Cianjur telah berhasil di evakuasi dan di temukan hari ini dan Insya Allah hari ini juga akan langsung di Makamkan oleh Relawan Kemanusiaan, https://t.co/feEZqUiAVj",
317,317,https://twitter.com/z4r4n/status/1594917714992443393,2022-11-22 04:56:30+00:00,z4r4n,"14 Jenazah korban akibat Gempa di Cianjur telah berhasil di evakuasi dan di temukan hari ini, Insya Allah hari ini juga akan langsung di Makamkan. https://t.co/mzaxZx6hDe",
318,318,https://twitter.com/Putri_Zeee/status/1594917576328740864,2022-11-22 04:55:56+00:00,Putri_Zeee,"Relawan Front Persaudaraan Islam (FPI) dan PA 212 Hadir di lokasi gempa bumi Cianjur, para Relawan FPI dan PA 212 menemukan, mengevakuasi dan memakamkan para korban dan juga memberikan berbagai bantuan lainnya , https://t.co/iXuIGELjaG",
319,319,https://twitter.com/MprAldo/status/1594913390610501632,2022-11-22 04:39:19+00:00,MprAldo,"TIM MPR BABEH ALDO !!! 
LAPORAN LANGSUNG DARI LOKASI GEMPA CIANJUR !!!

Link :
https://t.co/3pW9418Vh9

#PrayForCianjur 
#PrayForCianjur https://t.co/3S04XcFFyC",
320,320,https://twitter.com/ridwankamil/status/1594911101304856577,2022-11-22 04:30:13+00:00,ridwankamil,"Takziah di pemakaman almarhumah Alinda Dela Puspita, Warga Cianjur yang meninggal dunia karena gempa bumi kemarin, sambil terus mengoordinasikan tim untuk memberi pertolongan pertama pada korban dan evakuasi di 14 titik kebencanaan. https://t.co/tl2iXKdGvG",
321,321,https://twitter.com/Kiyai_MarufAmin/status/1594905409844019205,2022-11-22 04:07:36+00:00,Kiyai_MarufAmin,"Innalillahi wa inna ilaihi rojiun. Duka mendalam saya sampaikan untuk musibah gempa bermagnitudo 5,6 yang terjadi di Kabupaten Cianjur, Jawa Barat. https://t.co/LX1rZ0LSPN",
322,322,https://twitter.com/geloraco/status/1594903818072109057,2022-11-22 04:01:16+00:00,geloraco,"Waspada! Tsunami 34 Meter Berpotensi Terjadi di Indonesia, Gempa Cianjur Jadi Pemicu?
https://t.co/H5AHFQz73s",
323,323,https://twitter.com/Dorraemon_/status/1594901540246261760,2022-11-22 03:52:13+00:00,Dorraemon_,"Ucapan Haturnuhun (Terimakasih) dari korban bencana Gempa Cianjur untuk Tim Relawan Kemanusiaan Front Persaudaraan Islam (FPI) dan untuk kalian semua yang ikut mendoakan dan membantu baik moril maupun materiil.
Alhamdulillah Ya Robaal alamin, https://t.co/uS2mscoKKS",
324,324,https://twitter.com/Stevaniehuangg/status/1594900112199020544,2022-11-22 03:46:33+00:00,Stevaniehuangg,"Assalamualaikum

Kami dari United Muslim Cyber Army (UMCA) akan melakukan Kegiatan Kemanusiaan Yg Kali ini utk ""Peduli Korban Bencana Gempa Cianjur"" 
Utk Sahabat Yg Sekiranya Ada Rejeki Lbh Bisa ikut Berpartisipasi Se Ikhlasnya 🙏  

@Mak_Istriyani @akhisuyanto @firmanahmedinej https://t.co/pJQH2vPySG",
325,325,https://twitter.com/anwaribrahim/status/1594899310755598337,2022-11-22 03:43:22+00:00,anwaribrahim,"Saya mengutuskan salam takziah buat negara tetangga Indonesia yang baru berdepan bencana gempa di wilayah Cianjur berkekuatan magnitud 5.6 yang kini telah meragut lebih 50 nyawa. 

Foto: Daily Sabah https://t.co/i80qQ4tj2s",
326,326,https://twitter.com/DPP_LIP/status/1594893499673243648,2022-11-22 03:20:16+00:00,DPP_LIP,"Ucapan Haturnuhun (Terimakasih) korban bencana Gempa Cianjur untuk Tim Relawan Kemanusiaan FPI dan untuk antum semua yg ikut mendoakan dan membantu baik moril maupun materiil.
#TimKemanusiaanFPI 
#PrayForCianjur https://t.co/GP6aKeUCX0",
327,327,https://twitter.com/D_a_r_k_a_hBack/status/1594893063914106882,2022-11-22 03:18:32+00:00,D_a_r_k_a_hBack,"Relawan FPI dan PA 212 SUDAH HADIR di lokasi gempa bumi Cianjur, para Relawan FPI dan PA 212 menemukan, mengevakuasi dan memakamkan para korban dan memberikan berbagai bantuan lainnya https://t.co/cPJshx7mgP",
328,328,https://twitter.com/AgusYudhoyono/status/1594891813361700864,2022-11-22 03:13:34+00:00,AgusYudhoyono,"Terima kasih pak @syariefhasan,  bu @ingrid_kansil  &amp; jajaran @PDemokrat Jabar &amp; Cianjur atas kesigapannya membantu para korban gempa di wilayah Cianjur, semoga bantuan yang diberikan bermanfaat dan dapat meringankan beban mereka. https://t.co/a2481Rw1mv",
329,329,https://twitter.com/17CARATS_INA/status/1594887259345801216,2022-11-22 02:55:28+00:00,17CARATS_INA,"[CARAT INDONESIA UNTUK GEMPA CIANJUR]

Hi CARATS INA, Hi orang baik, kami mengajak seluruh kawan"" semua utk penggalangan dana kpda saudara kita yg menjadi korban gempa di Cianjur. Carat bisa berdonasi dilink dibawah ini
https://t.co/4Qr42Dx6Qa

#PrayForCianjur #CianjurBerduka https://t.co/pcrSKIyNTU",
330,330,https://twitter.com/z4r4n/status/1594886810198740994,2022-11-22 02:53:41+00:00,z4r4n,"Tim Relawan FPI, SAR, PA 212 dan PKS saat ini fokus mencari korban Gempa di Cianjur. Mohon do'anya, semoga masih banyak yang bisa diselamatkan. https://t.co/g3DzwZfvad",
331,331,https://twitter.com/DPP_LIP/status/1594885389575401477,2022-11-22 02:48:03+00:00,DPP_LIP,"Tim Relawan Kemanusiaan HILMI FPI makamkan 4 Jenazah Korban Gempa Cianjur.

InsyaAllah Relawan Kemanusiaan FPI siap bantu urus pemakaman Korban bencana dengan layak dan sesuai syariat. 
#RelawanKemanusiaanFPI https://t.co/yAbdpJYk8I",
332,332,https://twitter.com/DaryonoBMKG/status/1594883625040084993,2022-11-22 02:41:02+00:00,DaryonoBMKG,Sebaran sejarah gempa merusak di Cianjur-Sukabumi: https://t.co/uh8MFQrn4U,
333,333,https://twitter.com/DaryonoBMKG/status/1594883301487312896,2022-11-22 02:39:45+00:00,DaryonoBMKG,"Dampak gempa Mag. 5,6 sangat merusak di Sukabumi &amp; Cianjur diakibatkan: (1) kedalaman gempa yg dangkal, (2) struktur bangunan tidak memenuhi standar aman gempa, dan (3) lokasi permukiman berada pada tanah lunak (local site effect-efek tapak) dan perbukitan (efek topografi). https://t.co/YYapwIi22W",
334,334,https://twitter.com/Humaira922/status/1594883001145778176,2022-11-22 02:38:33+00:00,Humaira922,"Terharu 😰

Ucapan terima kasih dari warga korban gempa cianjur kepada relawan FPI yang cepat membantu keperluan dan evakuasi warga. https://t.co/u0PAGpgySE",
335,335,https://twitter.com/Miduk17/status/1594879603189121025,2022-11-22 02:25:03+00:00,Miduk17,"Hormatku padamu pak Bas

Jam 1 malam di Cianjur, pak Basuki Hadimuljono masih ada di lokasi Gempa dan memimpin langsung pembersihan akses jalan

6 hidran umum, 4 mobil tangki air dan 6 toilet portabel sudah difungsikan di tenda2 darurat

Siang ini semua ruas jalan bisa dilalui https://t.co/OYgwEV9o8d",
336,336,https://twitter.com/DPP_LIP/status/1594879453829926912,2022-11-22 02:24:27+00:00,DPP_LIP,"Tim SAR FPI, PA212 &amp; PKS berhasil menemukan &amp; mengevakuasi Jenazah Korban Gempa Cianjur. Korban ditemukan dibawah reruntuhan rumahnya.
Alfatihah untuk para Korban Gempa Cianjur, begitupun doakan semua relawan kemanusiaan yg terjun langsung ke lokasi bencana.
#PrayForCianjur https://t.co/7D2eGFDr0l",
337,337,https://twitter.com/RomitsuT/status/1594879196953804801,2022-11-22 02:23:26+00:00,RomitsuT,"Sudah ratusan orang meninggal dan ratusan orang luka akibat gempa di Cianjur 😭😭😭
Coba tengok akun tweeter @Jokowi namun belum ada pernyataan duka atau atau apapun soal bencana gempa Cianjur.

Ada yang punya pernyataan duka dari jokowi ?

#PrayForCianjur https://t.co/FoBdS5NFbb",
338,338,https://twitter.com/DPP_LIP/status/1594876814022901760,2022-11-22 02:13:58+00:00,DPP_LIP,"Selain buka Posko Kemanusiaan, mencari korban hilang, memenuhi kebutuhan pangan dan medis, insyaAllah Tim Kemanusiaan FPI akan terus memfasilitasi mengantarkan &amp; menemani para korban bencana ke RS² terdekat diluar Cianjur mengingat penuhnya RS di Kab. Cianjur pasca Gempa. https://t.co/hbbMIQWksP",
339,339,https://twitter.com/KangRendra/status/1594871401252786177,2022-11-22 01:52:27+00:00,KangRendra,"Gempa Cianjur, 5 Mei 1879. https://t.co/m2xANmbCvs",
340,340,https://twitter.com/MySamudera/status/1594871323163267072,2022-11-22 01:52:09+00:00,MySamudera,"Digegar Gempa Kuat 5.6 Magnitud, 162 Terkorban, Ratusan Cedera..

Sekurang-kurangnya 162 terkorban manakala ratusan yang lain cedera apabila gempa bumi sekuat 5.6 magnitud menggegar daerah Cianjur di wilayah Jawa Barat Indonesia..

Video 👇 https://t.co/X2wCGKpQYM",
341,341,https://twitter.com/Avendi_Prasetyo/status/1594866075002601473,2022-11-22 01:31:18+00:00,Avendi_Prasetyo,"Innalillahi, inilah detik² #Gempa di Universitas Suryakancana cianjur, jawa barat. Video dari :@akhsnnrkhls

#earthquakes #PrayForCianjur(BMKG,kerasa) https://t.co/dQ2Rp77A5N",
342,342,https://twitter.com/Humaira922/status/1594858315288543232,2022-11-22 01:00:28+00:00,Humaira922,Relawan FPI evakuasi korban gempa cianjur✊ https://t.co/VIyM8o1chg,
343,343,https://twitter.com/HaedarNs/status/1594856511775412225,2022-11-22 00:53:18+00:00,HaedarNs,"Muhammadiyah sampaikan duka mendalam bagi korban meninggal musibah gempa Cianjur. 

Simpati kami juga bagi korban luka-luka, semoga tertangani secara medis dengan baik serta diberi kesembuhan dan segera pulih kembali.",
344,344,https://twitter.com/aik_arif/status/1594854611177066496,2022-11-22 00:45:44+00:00,aik_arif,"Kenapa gempa M 5,6 di Cianjur banyak merusak bangunan dan korban? Padahal skalanya menengah. Ya, karena kualitas bangunan kita buruk dan selama hampir 20 thn sejak gempa Aceh tdk banyak perbaikan soal itu.  Gempa Lagi, Rusak Lagi - https://t.co/gzgaBZFrFB https://t.co/1CWtEaQ5JK",
345,345,https://twitter.com/marlina_idha/status/1594854569775108096,2022-11-22 00:45:35+00:00,marlina_idha,"Innalillahi wa inna ilaihi rojiun. Do'a terbaik untuk saudara-saudara kita yang terkena musibah Gempa di Cianjur. Semoga senantiasa dalam lindungan Allah SWT, Aamiin YRA https://t.co/dl9LnpeB0S",
346,346,https://twitter.com/adribogoshibase/status/1594852066065027073,2022-11-22 00:35:38+00:00,adribogoshibase,"Halo Eri, Exol membuka donasi untuk korban gempa di Cianjur. Ini link donasi nya ya /dftf
https://t.co/UBapVRZZKL https://t.co/kqKBKEz134",
347,347,https://twitter.com/SahabatSaber/status/1594849749001474050,2022-11-22 00:26:25+00:00,SahabatSaber,"Sat Set Sat Set..
Ada bapak ini, rasanya tenang. Pemerintah hadir untuk kita.

Menteri PUPR, pak Basuki, semalam telah berada di lokasi gempa Cianjur. https://t.co/sojbv0bSO8",
348,348,https://twitter.com/NJM_ID/status/1594845569826291713,2022-11-22 00:09:49+00:00,NJM_ID,"🚨 NJM ID DONATION PROJECT 🚨 

NJM ID mengajak Nanadoongies Indonesia berdonasi untuk membantu saudara kita yg tertimpa bencana Gempa &amp; Longsor di Cianjur.

🔗 https://t.co/cxVLjVUSR0

Donasi akan diberikan atas nama “FANS JAEMIN INDONESIA""

Ayo donasi bareng NJM ID! https://t.co/Co0s2rODrf",
349,349,https://twitter.com/KatolikG/status/1594845039225876480,2022-11-22 00:07:42+00:00,KatolikG,"#PrayForCianjur 

Kondisi Gereja Paroki Santo Petrus Cianjur pascagempa, Senin (21/11/2022). 

Dikabarkan sedikitnya 162 orang meninggal, mayoritas anak-anak.

#Gempa #Cianjur https://t.co/uQLbaJzt7z",
350,350,https://twitter.com/wayvfess/status/1594841918898245634,2022-11-21 23:55:18+00:00,wayvfess,Haloo wayzenni! Indonesia 💚🙆 barangkali kalian ingin berdonasi untuk korban bencana alam gempa bumi Cianjur. Nctzen dan wayzenni Indonesia membuka donasi untuk mereka💚🙆nanti linknya di Rep ya https://t.co/Cj2SrvxdoM,
351,351,https://twitter.com/nitia_a/status/1594841146693668864,2022-11-21 23:52:14+00:00,nitia_a,"Dikirimin dokter umum di RSUD Cianjur. Sedih banged liat gedung IGD nya sampai kaya gini. Pantesan semuanya ditangani di lapangan parkir. Jam siang itu sering pas lagi rame, ga kebayang sepanik apa semua nya pas lagi gempa. Di atas igd itu area kamar operasi btw 😭 https://t.co/0tDFZMM88i",
352,352,https://twitter.com/aniesbaswedan/status/1594839654238490624,2022-11-21 23:46:18+00:00,aniesbaswedan,Mari bantu saudara2 kita yg terdampak gempa di Cianjur. Di bawah ini tautan penggalangan dana yg dikelola oleh Jabar Quick Response. https://t.co/TqAJTVCvm9,
353,353,https://twitter.com/frenkyf1/status/1594837889955008512,2022-11-21 23:39:18+00:00,frenkyf1,"Dilihat dari video ini, gempa Cianjur Senin 21/11 /2022 dengan magnitude 5,6 ini gempa vertikal itu berarti permukaan tanah anjlok kedalam tanah sangat keras dekat dengan sesar Lembang .

#PrayForCianjur #JawaBarat https://t.co/2vRJHli5Xl",
354,354,https://twitter.com/BangEdiii/status/1594827475992727553,2022-11-21 22:57:55+00:00,BangEdiii,"mending energi nya untuk bantu korban gempa cianjur, membanggakan, kalau gini kan memalukan.. https://t.co/YbbWdWUsYg",
355,355,https://twitter.com/Midjan_La_2/status/1594824389186330624,2022-11-21 22:45:39+00:00,Midjan_La_2,"Rekaman CCTV Gempa Cianjur Jawa Barat

#PrayForCianjur https://t.co/WvH8okGBfO",
356,356,https://twitter.com/DaryonoBMKG/status/1594812284987400193,2022-11-21 21:57:33+00:00,DaryonoBMKG,Sejarah gempa Sukabumi-Cianjur https://t.co/cREbTlgvpJ,
357,357,https://twitter.com/akhsnnrkhls/status/1594781213151023104,2022-11-21 19:54:05+00:00,akhsnnrkhls,"Detik2 gempa di Cianjur, kelas gw sampe ambruk gini, alhamdulillah semua selamat 
📍Universitas Suryakancana Cianjur https://t.co/eqIzDSUydq",
358,358,https://twitter.com/ingrid_kansil/status/1594749908359458816,2022-11-21 17:49:41+00:00,ingrid_kansil,"…Bismillah,  malam ini kami mengunjungi bbrp lokasi pengungsian masyarakat Cianjur yg terkena musibah Gempa , smoga warga yg telah wafat diberikan tempat terbaik disisi Allah Ta’alla, diberikan kekuatan dan ketabahan bagi keluarga yg ditinggalkan. Aamiin yaa rabb https://t.co/ikqgff0jgJ",
359,359,https://twitter.com/JatIkhwan/status/1594737840759263232,2022-11-21 17:01:44+00:00,JatIkhwan,"Teruk sangat gempa bumi di Cianjur, Jawa Barat. Laporan awal sebut kurang lebih 40 orang saja terkorban tapi data terkini nyatakan dah lebih 162 orang. Our deepest condolences untuk semua yang terjejas dengan malapetaka ini. https://t.co/kcS9tvzeAS",
360,360,https://twitter.com/ridwankamil/status/1594736784491311106,2022-11-21 16:57:32+00:00,ridwankamil,"Data terakhir per jam 21.00, dari call center BPBD Cianjur, korban bertambah di mana yang meninggal dunia 162 jiwa. 326 luka berat/ringan. 2,345 rumah rusak berat. 13,400an pengungsi.

88x getaran/gempa susulan terjadi di skala 1,5 s.d 4,8 skala richter, suasananya masih rawan. https://t.co/LLbkNfEI4X",
361,361,https://twitter.com/nctzenbase/status/1594731340632444929,2022-11-21 16:35:54+00:00,nctzenbase,"🫶 Halo NCTzen dan Wayzenni Indonesia, kita sudah bisa membantu warga korban gempa Cianjur melalui platform Kita Bisa. Warga Cianjur butuh bantuan kita. 

Link on reply https://t.co/ALslDZHljL",
362,362,https://twitter.com/jalur5_/status/1594729555515817984,2022-11-21 16:28:49+00:00,jalur5_,"Thread: mengapa dengan magnitude 5.6 SR, gempa Cianjur begitu dahsyat dan destruktif?

Hal ini utamanya disebabkan episentrum yang ada di darat, dekat pemukiman penduduk, dan gempa dangkal. Kombinasi ini membuat energi gempa jauh lebih destruktif dari gempa laut. https://t.co/6v8Ug04bBQ",
363,363,https://twitter.com/CNNIndonesia/status/1594722824102768642,2022-11-21 16:02:04+00:00,CNNIndonesia,RK: Korban Tewas Gempa Cianjur Tambah Jadi 162 Jiwa https://t.co/4Fx5uChvnH,
364,364,https://twitter.com/BosPurwa/status/1594718410084319233,2022-11-21 15:44:32+00:00,BosPurwa,"Update Gempa Cianjur : Innalillahi, Korban Meninggal Dunia 162 Orang https://t.co/dILmcARFSW",
365,365,https://twitter.com/INABadminton/status/1594718015438086144,2022-11-21 15:42:57+00:00,INABadminton,"Kami segenap keluarga besar PBSI turut berduka cita atas musibah gempa bumi berkekuatan 5.6 SR yang terjadi di Cianjur, Jawa Barat dan sekitarnya.

Semoga saudara kita diberikan ketabahan, kekuatan, dan keselamatan.

#PrayForCianjur https://t.co/10Ps85G5nc",
366,366,https://twitter.com/pn7l7h/status/1594714157018124289,2022-11-21 15:27:38+00:00,pn7l7h,"Ya Allah korban jiwa sampai 162 jiwa akibat korban gempa cianjur tadi siang🥹

Pray for Cianjur🙏🙏😭😭 https://t.co/OViRqhgQVL",
367,367,https://twitter.com/geloraco/status/1594707949498531840,2022-11-21 15:02:58+00:00,geloraco,"Korban Meninggal Gempa Cianjur Bertambah, Ridwan Kamil: Berita Buruk 162 Orang Meninggal Dunia
https://t.co/eLYiWnMzMp",
368,368,https://twitter.com/detikcom/status/1594706498558562312,2022-11-21 14:57:12+00:00,detikcom,"Gubernur Jabar Ridwan Kamil melaporkan jumlah korban tewas akibat gempa Cianjur mencapai 162 orang hingga Senin malam.

Via @detik_jabar https://t.co/W8ekHY5kQN",
369,369,https://twitter.com/Paltiwest/status/1594706294447165443,2022-11-21 14:56:23+00:00,Paltiwest,"😭😭😭

Korban gempa Cianjur Jawa Barat sudah ratusan jiwa.. https://t.co/yWeZzLeJdH",
370,370,https://twitter.com/convomf/status/1594705985821868032,2022-11-21 14:55:09+00:00,convomf,"tw // death

💙 pray for cianjur. tolong doain, mana banyak gempa susulan 😭😭 https://t.co/HsLed1Qu7D",
371,371,https://twitter.com/tanyakanrl/status/1594705964581601281,2022-11-21 14:55:04+00:00,tanyakanrl,"💚 EXOL INA sedang mengadakan donasi,untuk disalurkan kepada korban benca alam gempa di kabupaten cianjur,jawa barat
Untuk link donasi akan di taruh di bawa, terimakasih 🙏 https://t.co/dmdEej0vEz",
372,372,https://twitter.com/anissabayu88/status/1594705518051721216,2022-11-21 14:53:18+00:00,anissabayu88,"Cianjur msh gelap gulita...dan msh ada gempa susulan... 🥺

La Haula Wala Quwwata Ila Billahi Aliyi Adzim....😇 https://t.co/Yqt7qdID3Z",
373,373,https://twitter.com/PRFMnews/status/1594702196452753408,2022-11-21 14:40:06+00:00,PRFMnews,"TERKINI Angka Korban Meninggal Gempa Cianjur, Ridwan Kamil: 162 Meninggal, Mayoritas Anak-anak https://t.co/lnL1xHZNlF",
374,374,https://twitter.com/MDMCIndonesia/status/1594698689171554305,2022-11-21 14:26:10+00:00,MDMCIndonesia,"Gempa melanda Cianjur dan sekitarnya, mari kita saling bergandengan tangan untuk bangkit kembali. #Muhammadiyah dalam hal ini sudah mengirimkan tim ke lapangan untuk membantu penyitas, tak lupa kami mengajak Sobat Tangguh untuk berpartisipasi dalam pemenuhan kebutuhan penyitas. https://t.co/n6BWvWyWqA",
375,375,https://twitter.com/ridwankamil/status/1594697243550179328,2022-11-21 14:20:25+00:00,ridwankamil,Meninjau langsung korban gempa di RSUD Sayang Cianjur. Bantuan logistik sudah dikerahkan. Tim Unit Reaksi Cepat BPBD Jabar pun sudah dikirimkan. TNI dan Polri sudah dikerahkan untuk mendata dan membantu korban gempa. Mohon doa bersama untuk para korban. -Admin- https://t.co/8RmOiR0tmY,
376,376,https://twitter.com/QaillaAsyiqah/status/1594694033946955777,2022-11-21 14:07:40+00:00,QaillaAsyiqah,"Gempa susulan kembali terjadi &amp; dirasakan di RSUD Kabupaten Cianjur, Jawa Barat.. (21/Nov/2022)

Warga berhamburan mencari tempat yg aman, ya Rabb lindungilah saudara² kami.. 😥🤲🏻 https://t.co/rk24JqnQZb",
377,377,https://twitter.com/aniesbaswedan/status/1594692155968454656,2022-11-21 14:00:12+00:00,aniesbaswedan,"Innalillahi wa inna ilaihi raji'un. Turut berduka atas bencana gempa bumi yang menimpa daerah Cianjur dan sekitarnya. Mari berdoa untuk saudara-saudara kita agar diberi ketabahan, dan mari bantu apa yg kita bisa. Semoga Cianjur lekas bangkit dan pulih kembali.",
378,378,https://twitter.com/CNNIndonesia/status/1594688066643378177,2022-11-21 13:43:57+00:00,CNNIndonesia,BNPB: Korban Meninggal Gempa Cianjur Bertambah Jadi 62 Orang https://t.co/rvYXrm7BYQ,
379,379,https://twitter.com/z4r4n/status/1594684225047113731,2022-11-21 13:28:41+00:00,z4r4n,"Intruksi dari Imam Besar Habib Rizieq Syihab, agar membantu saudara-saudara kita yang terkena musibah Gempa di Cianjur dengan
semaksimal mungkin, tanpa membedakan Suku, Agama, Ras dan Golongan. https://t.co/hVuzjhWMcL",
380,380,https://twitter.com/haelekeu/status/1594682991464284160,2022-11-21 13:23:47+00:00,haelekeu,"malam buat lilsuns, dreamzen, dan nctzen indo.

dengan adanya bencana gempa di Cianjur, ada baiknya kita berdoa bersama demi para korban dan tidak menaikkan ht birthday apapun untuk Chenle demi menghormati para korban yang terdampak bencana di wilayah kita.

terima kasih 🙏🙏🙏",
381,381,https://twitter.com/LFCIndonesia/status/1594681383552966656,2022-11-21 13:17:24+00:00,LFCIndonesia,"Liverpool FC berduka atas peristiwa gempa bumi di Cianjur. 

Doa dan simpati kami bersama mereka yang terdampak.",
382,382,https://twitter.com/Leonita_Lestari/status/1594681072037822464,2022-11-21 13:16:09+00:00,Leonita_Lestari,"PRAY FOR CIANJUR

Semoga saudara - saudara yang terkena musibah gempa diberi ketabahan dan kekuatan serta semangat untuk bangkit kembali.😇🙏 https://t.co/Rp1X3VZq4q",
383,383,https://twitter.com/chanievey_/status/1594680929666334720,2022-11-21 13:15:36+00:00,chanievey_,"@nctzenbase Kak kata aku jangan sekarang, jangan naikin hastag dulu, sorry banget tapi menurut aku kita harus menghargai korban musibah gempa di Cianjur yang baru aja terjadi, sorry banget untuk rasa kemanusiaan sesama Indonesia🙏🏻",
384,384,https://twitter.com/BNPB_Indonesia/status/1594680427524067334,2022-11-21 13:13:36+00:00,BNPB_Indonesia,"Data terakhir Pusat Pengendalian Operasi (Pusdalops) BNPB pukul 19.34 WIB tercatat 62 orang meninggal dunia pasca gempabumi mengguncang Kabupaten Cianjur, Provinsi Jawa Barat pada Senin (21/11) siang.

#Gempa #GempaCianjur #BNPBIndonesia https://t.co/xzD136kaK3",
385,385,https://twitter.com/aqfiazfan/status/1594679296781680640,2022-11-21 13:09:06+00:00,aqfiazfan,"Edukasi gempa pemerintah kita itu sangat minim. Saya ragu kalau Pemkab Cianjur pernah edukasi soal Sesar Cimandiri ke warganya.

Contoh lain: Kalian warga Jabodetabek pernah sadar ada monster mengerikan di bawah tanah kalian.

Reportase saya 4 tahun lalu. https://t.co/ORyNCsjsus",
386,386,https://twitter.com/aeribase/status/1594678265733521408,2022-11-21 13:05:00+00:00,aeribase,✨ eriii inii ada galang dana buatt gempa cianjur tadii. yukk berdonasiii 💖   https://t.co/MZinBvs30q https://t.co/QJ6BpDiFlk,
387,387,https://twitter.com/ridwankamil/status/1594677694968795140,2022-11-21 13:02:44+00:00,ridwankamil,"Turut prihatin atas musibah gempa yang terjadi di Cianjur. Mudah-mudahan tidak banyak korban, baik itu jiwa maupun material. Tetap waspada, ikuti SOP gempa -Admin- https://t.co/OmlZq2OaS5",
388,388,https://twitter.com/MCAOps/status/1594675577104916480,2022-11-21 12:54:19+00:00,MCAOps,"DPP Front Persaudaraan Islam (FPI)  langsung mengerahkan para relawan menuju titik lokasi bencana #gempa bumi M 5.6 di #Cianjur untuk mendirikan posko dan memberikan bantuan kepada warga terdampak.
Imbas gempa menelan 50 lebih korban jiwa.
#PrayForCianjur #GempaBumi https://t.co/hSaNl5xx6U",
389,389,https://twitter.com/Kaigom_INA/status/1594674892569395200,2022-11-21 12:51:36+00:00,Kaigom_INA,"Halo EXO-L Indonesia!🤍

EXO INA Solo Fanbase mengajak kalian berdonasi untuk disalurkan kepada korban bencana alam gempa di Kabupaten Cianjur, Jawa Barat. Ayo bantu retweet dan share ya! 

🔗 https://t.co/8llJtSnron

#EXO @weareoneEXO @hum_initiative https://t.co/rhQ9CuQO0o",
390,390,https://twitter.com/nctzenhumanity/status/1594671709592121345,2022-11-21 12:38:57+00:00,nctzenhumanity,"[NCTzen dan Wayzenni Indonesia Bantu Korban  Bencana Gempa Cianjur, Jawa Barat]

BNPB melaporkan 46 orang tewas dan 700 orang terluka akibat gempa M 5,6 di Cianjur hal ini pun diperkirakan akan terus bertambah.

Donasi melalui : https://t.co/HDj98RvuAn https://t.co/kfDG902bSm",
391,391,https://twitter.com/DPP_LIP/status/1594669629804511232,2022-11-21 12:30:41+00:00,DPP_LIP,"Bagi Donatur yg ingin menyalurkan Donasinya untuk Korban Gempa Cianjur dsk, bisa dikirim ke rekening dibawah. Silahkan kirim DM bukti Transfernya.
Jangan lupa hadiahkan Fatihah, do'a dan supportnya untuk Korban dan Relawan FPI di Cianjur.
Terimakasih Banyak 🙏🏻
#PrayForCianjur https://t.co/c9w0NOq0EF",
392,392,https://twitter.com/BTSARMYINA_PROJ/status/1594665203442282496,2022-11-21 12:13:06+00:00,BTSARMYINA_PROJ,"Dear Army &amp; ribuan #orangbaik

Hari ini Indonesia kembali merasakan duka, telah terjadi Gempa di daerah Cianjur Jawa Barat.
Mari kita bersama saling bahu membahu membantu saudara kita yang terkena musibah

Link donasi
https://t.co/IR0hZjbidS

All team
BTS ARMY INA PROJECT 💜 https://t.co/sDpokF8TCZ",
393,393,https://twitter.com/PVMBG_/status/1594664092278861826,2022-11-21 12:08:41+00:00,PVMBG_,"[ANALISIS GEOLOGI KEJADIAN GEMPA BUMI 21 NOVEMBER 2022 DI KABUPATEN CIANJUR, JAWA BARAT]

⚠️ Telah terjadi gempa bumi dengan magnitudo (M 5,6) berjarak sekitar 10 km barat daya Kabupaten Cianjur, Provinsi Jawa Barat. https://t.co/vnt8y5eYhS",
